#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000036372	0.491272462	0.070366813	0.008190012	-0.101934231	0.041617097	-0.036358089
ENSMUSG00000014077	0.587284932	-0.148742515	0.336520628	-0.034259574	0.003904156	0.074333447
ENSMUSG00000014074	0.363986565	-0.178829039	-0.035566527	-0.590831934	-0.346252806	-0.569558873
ENSMUSG00000014075	-0.114470757	-0.315020686	-0.433895727	-0.112109884	-0.151275583	-0.166590492
ENSMUSG00000041130	0.657004268	0.3151125	0.411950769	0.043480325	0.220347551	0.204813911
ENSMUSG00000041645	0.216726793	0.16069172	-0.043108494	-0.031078229	-0.12193659	-0.013876547
ENSMUSG00000041132	0.356486823	0.231460363	0.449230031	-0.004691427	0.207313938	0.077078147
ENSMUSG00000041135	0.566072454	-0.154847268	0.173765142	-0.158677538	0.127107963	0.006291833
ENSMUSG00000022876	-0.088191408	-0.12018535	-0.51377617	-0.234264585	-0.41229847	-0.3194799
ENSMUSG00000076437	-0.08574182	-0.123072712	-0.363383741	-0.340159369	-0.209882424	-0.370168768
ENSMUSG00000076434	0.867671289	0.137473836	0.530622513	0.090336323	0.277795364	0.261496197
ENSMUSG00000076435	0.858979525	-0.001180702	0.265664043	-0.122080854	0.129479539	0.008557485
ENSMUSG00000076432	0.264663827	-0.309499264	-0.253741995	-0.348562239	-0.271765853	-0.3117162
ENSMUSG00000066952	-0.265689361	-0.155638726	-0.05984096	-0.128278212	-0.275858408	-0.204943037
ENSMUSG00000076431	0.417324203	0.084748222	0.168382093	-0.077661053	0.12739918	0.053240846
ENSMUSG00000066042	0.192570843	-0.052747118	-0.147072952	-0.269665358	-0.316042833	-0.289317905
ENSMUSG00000038797	-0.072690316	-0.167407524	0.001393868	-0.009896184	-0.048107679	-0.019976489
ENSMUSG00000072723	-0.43600364	-0.351557981	0.015538373	-0.112903912	-0.166039363	-0.065826403
ENSMUSG00000059518	0.322909452	-0.011896257	0.227773748	0.052484072	-0.021444743	0.12772237
ENSMUSG00000027346	1.029104982	0.038129149	0.213753034	-0.149259804	0.123368094	0.015130755
ENSMUSG00000027613	0.658949422	0.235580781	0.10879641	-0.084067001	0.024279334	0.020685074
ENSMUSG00000027615	0.031304264	-0.10350527	-0.042976152	0.069547309	0.032191927	0.08144501
ENSMUSG00000048347	-0.364921369	0.219835181	-0.180617502	0.071183669	0.275877201	0.118214748
ENSMUSG00000027341	0.487830579	-0.157129042	-0.138124832	-0.225942587	-0.208610616	-0.191910992
ENSMUSG00000027618	0.302174878	-0.112012135	-0.060894254	-0.47979911	-0.532689442	-0.494640112
ENSMUSG00000027349	0.275899785	0.134214449	0.108099504	-0.356625276	-0.518912772	-0.411964647
ENSMUSG00000058600	-0.071807175	-0.136237608	0.166344404	-0.070124704	-0.009774352	-0.059618502
ENSMUSG00000063200	0.799978645	0.153008682	0.671213703	-0.109087738	0.12276722	0.08159684
ENSMUSG00000090697	0.235788819	-0.115607984	-0.053328411	-0.074002188	-0.05066501	-0.084491734
ENSMUSG00000077398	-0.876351025	0.157810107	-0.024177024	0.143689413	0.483383573	0.303813724
ENSMUSG00000055401	0.531733016	-0.495320196	-0.135804236	-0.806204161	-0.579038607	-0.766315678
ENSMUSG00000055159	0.555610393	-0.158444656	-0.015046145	-0.303690529	-0.217251026	-0.206532183
ENSMUSG00000037351	0.216688716	-0.007571076	-0.058162549	-0.039645575	-0.118611426	-0.040963788
ENSMUSG00000030432	0.150791024	-0.146513347	-0.205109022	-0.167523857	-0.230862727	-0.193751984
ENSMUSG00000037353	0.812242169	0.349858278	0.460352192	-0.019928424	0.122517616	0.061210529
ENSMUSG00000037426	0.564734063	0.044042349	0.352324348	0.013009487	0.252618513	0.167252778
ENSMUSG00000037355	0.4720882	-0.111607641	0.250470089	-0.282667246	-0.238958948	-0.169450834
ENSMUSG00000092279	0.276996355	-0.549000525	-0.290738958	-0.413937149	-0.254645458	-0.424902754
ENSMUSG00000092277	-0.038330592	-0.147179632	-0.215504304	-0.015277847	-0.341291693	-0.134526365
ENSMUSG00000040511	-0.000133509666667	0.311064845333	0.0690753253333	-0.093526042	-0.224342936667	-0.0818699936667
ENSMUSG00000096968	-0.125847313	-0.357967549	-0.299682692	-0.617863239	-0.362941086	-0.658695178
ENSMUSG00000096969	0.413281362	-0.011017712	-0.142280436	-0.536681216	-0.25779219	-0.465531101
ENSMUSG00000027075	0.798529235	-0.32812902	0.236814256	-0.755198656	-0.202820255	-0.584307658
ENSMUSG00000048756	1.135317907	0.394188647	0.506190385	0.161668733	0.230460111	0.320907765
ENSMUSG00000027963	0.0916264457143	-0.108848868571	0.311529112429	-0.135046027286	0.0964907821429	-0.049052563
ENSMUSG00000048755	0.323166321	0.385900891	0.100631411	0.007278182	0.115336112	0.083360213
ENSMUSG00000002949	0.306081488	0.052451818	0.0306564	-0.293949516	-0.195339202	-0.264279563
ENSMUSG00000027968	0.806160203	-0.051660733	0.145713622	-0.274507066	-0.067882249	-0.169896659
ENSMUSG00000048758	0.281773951	-0.06274676	0.037297367	-0.07076207	-0.183285125	-0.094480556
ENSMUSG00000031216	1.044809659	0.066787782	0.574146854	-0.047124303	0.201621231	0.207829494
ENSMUSG00000090523	0.398189256	-0.21889339	0.013107093	-0.559261734	-0.099958688	-0.504021203
ENSMUSG00000031749	0.311737494	0.06825191	0.514792417	0.281328666	0.214797242	0.36536929
ENSMUSG00000006784	0.591382769	0.222513626	0.105227128	0.186055801	0.326926148	0.221604791
ENSMUSG00000006782	0.614937325	0.277379324	0.927152793	-0.103426278	0.301182086	0.057135094
ENSMUSG00000026563	0.54023175	-0.054241271	0.189393283	-0.183779451	0.061832569	-0.040785637
ENSMUSG00000026565	0.710102612071	0.246077388571	0.370759789357	0.334386619286	0.323734119643	0.453370815071
ENSMUSG00000026566	0.591451161	0.08405812	0.246390672	0.155363548	0.061262858	0.221971025
ENSMUSG00000023048	-0.115156097	0.137488577	0.208212588	0.317406549	-0.211663155	0.282718034
ENSMUSG00000040771	0.581665122	-0.111891341	-0.073162237	-0.235173506	-0.142907901	-0.161094714
ENSMUSG00000040774	0.390519798	0.018631604	0.204109453	-0.21141843	-0.221786803	-0.189390968
ENSMUSG00000073678	0.385566585	0.149614893	0.411618684	0.055142801	0.005380262	0.097637964
ENSMUSG00000073676	0.962176256	0.317738378	0.383430406	-0.104616025	-0.062001709	0.033291413
ENSMUSG00000022641	0.623951834	-0.143833587	0.25898116	-0.19589734	-0.128612487	-0.137254083
ENSMUSG00000009630	1.188304469	0.396348633	0.453373709	-0.032310887	0.480794358	0.229673758
ENSMUSG00000029613	0.735632812	0.126047635	0.13251817	-0.039429797	0.080740621	0.031762597
ENSMUSG00000029610	0.182316607857	-0.0532372288571	0.0350409127143	-0.110722336286	-0.119520817143	-0.103081324857
ENSMUSG00000029616	0.731454658	0.12744535	0.202163467	0.108654134	0.008705802	0.150166072
ENSMUSG00000029617	0.423247889	-0.097576637	0.10241941	-0.236649641	-0.110856711	-0.187017647
ENSMUSG00000029614	0.316633333	0.002594897	0.236051486	0.151440943	0.166389887	0.209302165
ENSMUSG00000057375	0.143685733	0.123629762	0.298018689	0.154850316	0.266044217	0.236313091
ENSMUSG00000012126	0.0613965569333	-0.429660932933	-0.316594676467	-0.3123941338	-0.323591413667	-0.2829812174
ENSMUSG00000012123	0.180750659	-0.354259414	-0.199144795	-0.426624986	-0.419659779	-0.428109211
ENSMUSG00000025269	0.838037429	-0.152323863	0.337854374	-0.386357435	-0.106835335	-0.219662346
ENSMUSG00000025266	0.399994977	-0.070094071	0.086007704	-0.129214222	-0.338195839	-0.115385147
ENSMUSG00000025264	-0.068082579	-0.023983699	-0.143461568	-0.080140297	-0.104627077	-0.13553646
ENSMUSG00000025262	0.790436114	0.140814005	0.415372892	0.186640132	-0.04287487	0.173375837
ENSMUSG00000025261	-0.2004974182	-0.1493343362	-0.2017075421	-0.1140102994	-0.5034011875	-0.1765985032
ENSMUSG00000025260	0.130533113	0.547695643	0.211327353	0.027006973	0.164494652	0.079855548
ENSMUSG00000094338	0.000917456	-0.147599158	-0.179242413	-0.02196191	-0.291847027	-0.098762943
ENSMUSG00000011831	-0.280757555	0.413655994	0.418951702	0.50555442	0.488618115	0.625691861
ENSMUSG00000011832	0.118550625	-0.277037867	-0.438587409	-0.191305357	-0.347294193	-0.228358194
ENSMUSG00000011837	0.252736614	0.028044964	0.355814669	-0.015977754	0.015280007	0.040764994
ENSMUSG00000060131	0.294563505	0.096600302	0.147505703	0.26673083	0.281844648	0.262591138
ENSMUSG00000015357	0.345346347	-0.256492374	0.000129683	-0.161109612	-0.175773228	-0.131451173
ENSMUSG00000089333	-0.204589378	1.621002275	-0.092578782	0.56613634	-0.10085042	0.304213447
ENSMUSG00000079110	0.077815623	0.090744614	0.138314187	0.200649833	0.046038506	0.175400346
ENSMUSG00000002486	0.195562565	-0.061361497	-0.111912084	-0.381759794	-0.130191992	-0.351087657
ENSMUSG00000042616	-0.114183955	0.166202311	-0.246322737	-0.09809319	-0.26616811	-0.166876652
ENSMUSG00000042613	0.23809383	-0.204427138	-0.038696081	-0.431134557	-0.160508277	-0.467913221
ENSMUSG00000045932	-0.02613202	-0.09346162325	-0.21653947625	-0.39001646925	-0.17624668625	-0.40147700725
ENSMUSG00000036977	0.517552947	0.022652047	0.197638725	-0.179027129	-0.264334317	-0.152684529
ENSMUSG00000067787	-0.131010735	0.006047807	-0.090289701	-0.138436422	-0.185573906	-0.225482885
ENSMUSG00000036975	0.510863349	-0.036079097	0.032279027	-0.146983456	-0.215593578	-0.137017451
ENSMUSG00000035674	-0.273603428	-0.061223778	-0.02488515	-0.157984761	-0.246559549	-0.196222835
ENSMUSG00000046006	-0.124009676	-0.107023396	0.086535681	0.48169501	0.356122965	0.496586132
ENSMUSG00000035901	0.885986083	0.356754036	0.829532443	0.056494417	0.297617896	0.216866393
ENSMUSG00000049932	-0.016388016	-0.659122216	-0.365833119	-0.47146917	-0.512665822	-0.475813532
ENSMUSG00000048371	0.6328123	-0.299218668	0.189787028	-0.310484866	-0.147798324	-0.215785417
ENSMUSG00000053460	0.624562297	0.004768183	0.234781563	0.060422424	-0.003618737	0.105370558
ENSMUSG00000068329	0.343833439	-0.198705026	-0.001905519	-0.223268729	-0.27497959	-0.203676146
ENSMUSG00000068328	0.343833439	-0.198705026	-0.001905519	-0.223268729	-0.27497959	-0.203676146
ENSMUSG00000035443	0.133671061	0.157789417	-0.186935979	-0.055241385	-0.218432127	-0.070437631
ENSMUSG00000020738	1.012698269	0.012648227	0.393072387	-0.091633103	-0.168039065	-0.023661097
ENSMUSG00000020739	0.166990801	-0.386549362	-0.232462693	-0.26233007	-0.203052547	-0.246041602
ENSMUSG00000020736	-0.307162424	-0.547561039	-1.178670655	-0.413872114	-0.214171169	-0.551456845
ENSMUSG00000020737	0.17270843	-0.214124312	-0.265447489	-0.285598677	-0.309255229	-0.308508978
ENSMUSG00000020732	0.054592264	-0.394211455	-0.250541346	-0.392248976	-0.176219539	-0.33346061
ENSMUSG00000020733	0.911299446	-0.014757025	0.079401182	-0.242600277	-0.142194127	-0.125865306
ENSMUSG00000064329	-0.537177384	0.853498004	0.30341642	0.936134318	0.391675268	0.781491272
ENSMUSG00000033849	0.343206191	0.199141366	0.227421205	0.6408508	0.555300662	0.654274806
ENSMUSG00000008763	0.429205687	0.070541169	0.058663259	-0.051509346	-0.048164188	0.058657951
ENSMUSG00000096221	0.34750157	-0.410873566	-0.289483135	-0.544885176	-0.125646127	-0.502436019
ENSMUSG00000014243	1.128243203	0.098717823	0.417752179	0.021948863	0.22343452	0.16320227
ENSMUSG00000028256	0.541362244	0.10595413	0.083485633	-0.059676154	-0.073581533	-0.051555546
ENSMUSG00000014245	0.343943202	-0.307605146	-0.137951574	-0.554182673	-0.086378422	-0.46049016
ENSMUSG00000033845	0.694947377	0.435449191	0.67503513	0.094457666	0.156172332	0.189018656
ENSMUSG00000064326	0.502374206	-0.27477241	-0.087966868	-0.360475874	-0.291446818	-0.269812117
ENSMUSG00000052271	0.816748984	0.26720744	0.75711858	-0.04851749	0.263643713	0.204009779
ENSMUSG00000004929	0.254584814	-0.195279644	-0.031692739	-0.257862796	-0.122204564	-0.168650524
ENSMUSG00000010406	0.578716505	-0.040813651	0.250279757	-0.115584659	0.065483703	-0.059981425
ENSMUSG00000020349	0.595170293	-0.155178394	0.100457451	-0.192912818	-0.25055498	-0.12041067
ENSMUSG00000064145	0.309481055	0.171859915	-0.00190486	-0.005382481	-0.01319236	0.0241485
ENSMUSG00000020346	0.463919453	-0.07251682	0.2134235145	-0.211266388	0.0787836295	-0.1025031925
ENSMUSG00000027425	0.349335681	-0.107325388	0.024457512	-0.389441811	-0.111591631	-0.289726275
ENSMUSG00000027424	0.521594481	-0.162158562	-0.041960634	-0.164020301	-0.180154607	-0.140911617
ENSMUSG00000027423	0.521594481	-0.162158562	-0.041960634	-0.164020301	-0.180154607	-0.140911617
ENSMUSG00000027422	0.496732234	-0.048511403	0.006563901	-0.242047266	-0.177390001	-0.161995006
ENSMUSG00000045205	0.669473669	-0.199694541	0.260957498	-0.313860779	0.099266382	-0.19217857
ENSMUSG00000020340	0.475967614	0.264724123	0.622846465	0.401531532	0.321006699	0.444331507
ENSMUSG00000097352	0.101936503	-0.102058699	-0.176439314	0.088215289	0.05329264	0.059721024
ENSMUSG00000046556	0.696971991	-0.039389192	-0.008619267	-0.231995825	0.008350328	-0.124950655
ENSMUSG00000097602	0.893420049	0.014750969	0.487963289	-0.090475916	0.115907153	0.035469767
ENSMUSG00000049517	0.554200744	-0.090741938	0.222498131	0.042010471	0.042462474	0.104567321
ENSMUSG00000032463	0.429896494	-0.044756914	-0.115001383	-0.387527797	-0.332599505	-0.302213448
ENSMUSG00000032469	0.128382805	-0.234931452	0.297683317	-0.508800254	-0.344094958	-0.464487765
ENSMUSG00000097604	-0.07227978	-0.070925568	-0.016493378	0.234858081	0.30945451	0.268829319
ENSMUSG00000054728	-0.186610319	0.074542449	-0.07213206	0.171563145	-0.112325486	0.084694567
ENSMUSG00000054051	0.537572587	0.383744687	0.225867116	0.328727945	0.049248383	0.305339442
ENSMUSG00000001521	0.838369236	0.064061281	-0.000430153	-0.171240695	-0.040788859	-0.078610482
ENSMUSG00000001524	0.165788741	-0.018475927	-0.089016803	-0.049122425	-0.198936524	-0.057824272
ENSMUSG00000001525	1.130677336	0.479087948	0.363183184	-0.331375421	0.206192281	-0.100468234
ENSMUSG00000087590	0.32672241	-0.196687816	0.078588157	-0.14349201	0.018140011	-0.073284592
ENSMUSG00000043987	-0.106750933	-0.256892922	-0.306470993	0.185002046	0.054682689	0.14761013
ENSMUSG00000036748	0.352036728	-0.336386385	-0.21639943	-0.270828889	-0.48635457	-0.344068523
ENSMUSG00000024085	1.07146682	0.254664829	0.181214972	-0.084135224	0.264057374	0.044517668
ENSMUSG00000024081	-0.055268133	-0.115176927	-0.303215799	-0.156244667	-0.185673713	-0.157684487
ENSMUSG00000024082	-0.055268133	-0.115176927	-0.303215799	-0.156244667	-0.185673713	-0.157684487
ENSMUSG00000024083	0.734313914	0.143289074	0.027909779	-0.147586589	-0.025284643	-0.085210486
ENSMUSG00000024732	0.39878143	-0.137464119	-0.039349427	-0.142117761	-0.108143976	-0.048637668
ENSMUSG00000074813	-0.433135012	0.576288728	0.424888287	-0.365829372	-0.563830527	-0.390082521
ENSMUSG00000074811	0.69616766	0.073759379	0.070309736	-0.07691887	0.101382123	0.068007803
ENSMUSG00000024737	0.226349182333	-0.375790034	-0.226412568333	-0.269000337667	-0.232014398	-0.296953750667
ENSMUSG00000024735	0.222342791	0.005033844	-0.052225467	0.075800839	0.028273554	0.096815214
ENSMUSG00000084864	0.090447187	-0.488161959	-0.41493733	-0.599176062	-0.220413022	-0.497380639
ENSMUSG00000015597	1.104284023	0.140781444	0.596496411	0.011834057	0.119723797	0.164219599
ENSMUSG00000084866	0.040184879	-0.151762834	-0.24352498	-0.030432777	-0.044032396	-0.003746168
ENSMUSG00000084861	0.438423866	-0.030675182	0.078112441	0.117896353	-0.05270594	0.090470084
ENSMUSG00000037161	0.236738032	-0.304434141	-0.183729819	-0.340337358	-0.082341797	-0.375921888
ENSMUSG00000062421	0.329971305	-0.21173535	-0.230221903	-0.205561143	-0.200577831	-0.177531893
ENSMUSG00000040188	0.478381553	0.029977849	0.104669236	-0.198628197	-0.107606677	-0.106504585
ENSMUSG00000019794	0.592933109	0.04371698	0.481653586	-0.013987204	0.156927985	0.11458261
ENSMUSG00000019795	1.079721245	-0.068920241	0.701957441	-0.202946449	0.272561835	0.062754993
ENSMUSG00000019796	0.262059389	0.215017243	0.144560252	0.01699494	0.203723305	0.126678255
ENSMUSG00000019797	0.704201346	0.030729282	0.549423846	-0.022648665	0.270379928	0.172285118
ENSMUSG00000019791	0.267726192	-0.29600039	-0.129868286	-0.297025934	-0.318322053	-0.268037375
ENSMUSG00000019792	0.21378253	0.134830971	0.296227398	-0.01818583	0.115517124	0.072411458
ENSMUSG00000027288	0.420727401	0.031914813	0.235613881	0.150116543	0.026068329	0.174658875
ENSMUSG00000027282	0.649354094	-0.074951362	0.103857186	-0.055773355	0.007990649	0.060603245
ENSMUSG00000027281	-0.236653295	-0.292034606	-0.106918385	-0.15164913	-0.136704817	-0.084886933
ENSMUSG00000027287	0.845303073	0.539871089	0.578678013	0.153342575	0.374100539	0.294399219
ENSMUSG00000027284	0.99281607	0.202429305	0.390842165	0.105763902	0.62638213	0.368733407
ENSMUSG00000050608	0.282897833	-0.25904306	-0.180796935	-0.246160989	-0.282173321	-0.254952062
ENSMUSG00000024889	0.636638808	-0.011839121	0.909113573	0.146398151	0.38172138	0.377146699
ENSMUSG00000055239	0.953122972	0.780327098	0.717164453	0.355490622	0.577189327	0.588191189
ENSMUSG00000066892	0.200887207455	0.0717559950909	0.219936405182	0.202852678	0.0959241244091	0.200995142818
ENSMUSG00000024556	0.83594691	-0.204158514	0.255238976	-0.546448396	-0.246024222	-0.413792804
ENSMUSG00000024885	0.767715275	0.803678873	0.685044879	0.613093623	0.336941403	0.544123904
ENSMUSG00000000690	0.765437002	-0.020064986	0.05195248	-0.366053128	0.156232333	-0.237178321
ENSMUSG00000055897	1.058470504	0.116424577	0.537921347	-0.139744076	-0.10538265	0.024803929
ENSMUSG00000050604	0.704643706	-0.021498397	0.201791439	-0.292881759	-0.002862029	-0.196212487
ENSMUSG00000026779	0.520348011	0.035497931	0.269703361	-0.015737048	-0.039767041	0.055345833
ENSMUSG00000026775	0.360475451	-0.171505177	0.19818787	0.085232096	-0.175916707	0.110094736
ENSMUSG00000026771	0.855351416	0.235131181	0.295671511	-0.212165254	-0.193554862	-0.127418676
ENSMUSG00000097154	0.258511749	0.109536676	0.14023579	0.265990854	0.233450962	0.249087495
ENSMUSG00000097155	0.71514786	0.096050406	0.108011553	-0.205574041	0.103731856	-0.082162704
ENSMUSG00000026484	1.243402523	0.01954174	0.336910658	-0.046125194	0.312905787	0.195878164
ENSMUSG00000097157	-0.254774261	0.023906478	0.884740546	-0.198324814	-0.03450422	-0.114756996
ENSMUSG00000026482	0.714777266	0.230826103	0.24709979	-0.096714317	0.014754038	0.028187435
ENSMUSG00000026480	0.23473647	0.058910299	0.290054537	-0.270605803	-0.156145477	-0.268120784
ENSMUSG00000097402	0.956164163	0.149823262	0.251850638	-0.04082089	0.335018016	0.146137184
ENSMUSG00000097403	0.747390079	0.010161839	0.291725841	-0.060918526	0.083587799	0.072142655
ENSMUSG00000003809	0.205516926	-0.026803591	0.12746086	-0.020702165	0.274204301	0.1016805
ENSMUSG00000003808	-0.039520318	0.067210183	0.137478746	0.293506319	0.020781594	0.277174187
ENSMUSG00000067203	-0.06825267	0.16357615	-0.248103945	-0.136416804	-0.316155925	-0.225421344
ENSMUSG00000097407	0.381946405	0.120637332	-0.233286369	0.028318267	-0.069543342	0.032702038
ENSMUSG00000026489	0.211527460241	-0.00972558882759	0.140106515586	0.0637706165172	0.0773572174483	0.149340924517
ENSMUSG00000017999	0.68482224	0.111656485	0.326541951	0.141075415	0.119654186	0.22289083
ENSMUSG00000028443	0.524044604	-0.218355637	-0.231458826	-0.578159374	-0.370796699	-0.475530674
ENSMUSG00000056763	0.4228780015	-0.00890876125	0.2304570705	-0.04557801	0.12585438325	0.013675583
ENSMUSG00000031077	0.079284145	-0.043176919	0.024554892	-0.037885793	-0.071302806	-0.004300801
ENSMUSG00000031918	0.625762472	0.167895582	0.141324337	0.004803861	0.099238877	0.071567128
ENSMUSG00000041654	0.235180558	0.105707446	0.061291745	0.083837024	0.063146853	-0.01111368
ENSMUSG00000031916	0.742225088	0.089300711	0.11727163	-0.215475174	-0.177154914	-0.119431649
ENSMUSG00000000346	0.783563818	0.084988561	0.149707968	-0.11623088	-0.077892349	-0.035021736
ENSMUSG00000000340	0.690381905	0.112838758	0.231049426	-0.193477717	0.137710912	-0.086199733
ENSMUSG00000031913	0.959692692	0.367252271	0.111184206	-0.255340205	-0.048388677	-0.164120791
ENSMUSG00000087475	0.212267219	0.042923606	0.351712118	-0.114620811	0.208946493	0.021909714
