gen	0_Ik	2_Ik	6_Ik	12_Ik	18_Ik	24_Ik
ENSMUSG00000037259	1.009572455	1.012060268	1.010081265	0.992760522	1.010954102	0.979595179
ENSMUSG00000027429	1.028863757	1.000076338	1.003490562	1.003743025	0.989711501	0.998915845
ENSMUSG00000074754	0.926531633	1.017372625	1.006547566	0.995217523	1.009675644	0.9793218
ENSMUSG00000027430	0.995267747	1.017198564	1.021169424	1.056795948	0.988190389	1.010020081
ENSMUSG00000027430	0.902089748	1.110862369	1.139105832	1.090323837	1.491957652	1.332444489
ENSMUSG00000074753	1.147909764	0.779298588	1.238413772	1.227263062	0.967837366	1.234103854
ENSMUSG00000063873	0.773217247	0.798930085	0.949080379	0.964603849	1.04147513	1.060926361
ENSMUSG00000001768	0.841395084	0.960826846	0.949927455	0.995466735	1.024357234	1.041129074
ENSMUSG00000001768	0.978145032	0.957733141	0.882147535	0.894225754	1.059845877	0.993088655
ENSMUSG00000002728	1.091744792	1.056255408	1.069000998	1.075235909	1.043397452	1.038626462
ENSMUSG00000001767	0.940743643	1.01846506	0.999354063	1.024197873	1.025038958	1.020145353
ENSMUSG00000037143	0.763558104	0.926066825	0.780760441	0.955901221	0.900463983	0.993994448
ENSMUSG00000075525	1.011096805	1.013812089	1.009524779	0.958783099	0.946197078	0.930435385
ENSMUSG00000057914	0.941419202	1.009527564	0.950336675	0.994625	0.929090384	0.944200206
ENSMUSG00000037143	1.044340571	1.121542779	0.839516138	0.930362345	1.158429197	1.04035306
ENSMUSG00000037143	1.026828418	0.986217773	0.908841827	0.987343755	0.91072026	0.937474648
ENSMUSG00000068154	1.132219614	1.008257226	0.997915322	1.014492848	0.967202154	0.974313956
ENSMUSG00000037110	1.024070178	0.972714121	1.0026923	1.004204732	1.039199822	1.026967391
ENSMUSG00000085796	0.845706083	0.978168777	1.166084969	1.043510147	1.238599128	1.18010124
ENSMUSG00000074749	1.084505195	1.046188964	0.989071919	1.043699638	1.040237164	1.05538878
ENSMUSG00000027433	0.991727412	1.037927271	1.037836887	1.033244734	1.040257132	1.035649335
ENSMUSG00000027434	0.969395379	1.039354154	0.969758618	1.035899153	1.010226876	1.035921676
ENSMUSG00000086509	0.971282135	0.850474553	1.31756456	1.003225911	1.169660042	1.068099095
ENSMUSG00000086141	1.008310506	1.064591897	1.135629248	1.069912089	1.044504269	1.047022368
ENSMUSG00000074743	0.988211603	1.026947375	0.98141088	1.00145567	0.9608078	0.980641313
ENSMUSG00000027435	0.971312284	0.971553142	0.963559225	0.990994038	0.975133048	1.001651172
ENSMUSG00000088870	1.008331433	1.051268061	0.896366823	1.024238742	0.918005393	1.011146974
ENSMUSG00000036992	0.989818634	1.025452047	1.011869804	1.003441711	1.021629325	1.002579262
ENSMUSG00000027439	1.011355326	1.00471132	1.003709213	0.978144912	0.994807215	0.965065226
ENSMUSG00000027438	0.940978207	0.98781584	0.968281425	1.024919831	0.950428397	1.001442106
ENSMUSG00000055177	1.107922442	1.003106972	1.080722508	1.000221624	0.97250445	0.933971789
ENSMUSG00000036958	0.843605224	0.990798039	0.951432326	1.006518976	1.064350858	1.05251257
ENSMUSG00000027444	0.78049336	1.135890722	0.936674792	0.926631667	1.048503892	0.883989241
ENSMUSG00000036924	0.873566756	0.755657924	0.993305304	0.959766872	1.098098617	1.159736194
ENSMUSG00000027446	0.946757392	1.10473747	1.030527899	1.068887299	1.036775056	1.04485033
ENSMUSG00000027447	1.009634131	1.051014024	1.070763493	1.000420161	1.019268492	0.984691523
ENSMUSG00000074736	1.057214331	1.018983091	1.095567589	0.966186206	1.181465611	1.060070046
ENSMUSG00000068134	0.970970232	0.949606127	0.979495652	1.00753284	0.98959172	1.015596638
ENSMUSG00000063364	1.018020756	1.049957286	1.030646849	1.068183026	1.051611351	1.059182272
ENSMUSG00000063364	1.074261025	1.002171903	0.870194789	1.032680235	1.029870157	1.113790535
ENSMUSG00000026707	0.988843886	0.983512223	1.001489663	1.02885781	1.025588721	1.048075501
ENSMUSG00000026707	1.058996888	1.013791996	1.009090463	1.002928074	1.030754626	1.020930037
ENSMUSG00000068129	0.998084681	1.011387123	1.059025516	1.014433303	1.019916249	1.00190221
ENSMUSG00000027452	0.910162571	0.884622527	0.832895722	0.950019258	0.966823936	0.9989639
ENSMUSG00000027452	0.922186593	1.019347208	1.063893458	1.016611654	0.976409591	0.961904699
ENSMUSG00000027452	0.967639315	1.072278534	0.970717194	1.051076932	0.972491522	0.995016389
ENSMUSG00000087406	0.979052204	1.031534304	1.047854997	1.038350698	1.031584306	1.037591384
ENSMUSG00000097818	1.037222948	1.006231191	1.015093855	1.004565865	1.024414982	1.015565792
ENSMUSG00000033059	1.005400884	1.039636059	1.029598796	1.031698777	1.026379168	1.017814815
ENSMUSG00000033059	0.831980648	1.342176094	0.933857853	1.046414976	1.010559538	0.965647101
ENSMUSG00000032046	1.010442215	0.947313969	0.994099103	1.014756527	0.989116875	1.019962144
ENSMUSG00000027454	1.022453086	1.007241861	0.986460956	0.998759509	0.991010394	0.98866255
ENSMUSG00000068115	0.940684522	0.954933961	0.905343062	0.850735989	1.115406516	0.932157726
ENSMUSG00000068115	1.065437852	1.063557691	1.003213722	0.981594282	0.964879119	0.94197224
ENSMUSG00000053916	1.021908321	1.005434708	1.004366001	0.995485922	1.014475016	0.998195402
ENSMUSG00000088444	0.923091499	0.907283006	0.935585092	0.927255964	1.149442252	1.026937339
ENSMUSG00000027455	1.035975832	1.059818213	1.049266577	1.029482343	1.028793033	1.010213909
ENSMUSG00000087433	1.03901543	1.041081486	1.020325424	1.030458599	1.022139423	1.032140369
ENSMUSG00000027457	0.940030668	0.815246957	0.974591574	0.940725099	1.067311866	1.040664361
ENSMUSG00000032869	0.984347625	1.025960655	1.021141353	1.032311927	1.017324325	1.025012557
ENSMUSG00000027459	1.106724203	0.989578177	1.033016937	1.008945397	1.033518875	1.029756389
ENSMUSG00000027463	1.119457541	1.266838232	0.929687036	1.018115141	0.926187212	0.89585363
ENSMUSG00000032802	1.030094989	0.98308835	0.777407652	1.207297976	0.974577713	1.379903731
ENSMUSG00000074698	1.025076971	1.045812512	1.036811031	1.018425119	1.025487109	1.013752578
ENSMUSG00000027465	1.033624438	1.069509688	1.050347646	1.037874546	1.041583526	1.029990371
ENSMUSG00000027465	0.891372062	0.735033662	0.687217851	0.741875913	0.75140809	0.68780044
ENSMUSG00000027466	1.305160866	0.758325977	0.728274311	1.03952596	0.865432755	1.209889142
ENSMUSG00000027466	0.884285419	1.047874237	1.148303076	0.975826331	1.127403347	0.993039982
ENSMUSG00000027466	1.06543862	1.035725155	0.996896513	0.993068564	1.020907747	1.001284805
ENSMUSG00000032715	0.968370248	0.972068454	0.927455108	0.969167771	0.947998871	0.974603877
ENSMUSG00000032680	1.229112931	0.609067324	1.123184323	0.821645258	0.966101759	0.978922214
ENSMUSG00000049560	0.955230925	0.918064584	0.880771794	0.91438445	0.995854942	1.018409752
ENSMUSG00000027468	0.884989782	0.916672361	1.163274676	1.00577093	1.057059067	1.009132753
ENSMUSG00000074679	0.891685645	0.716019384	0.72745964	0.673474749	0.881553909	0.812390662
ENSMUSG00000056544	0.800774676	0.772914055	0.868386623	0.887728777	0.926007977	0.983020659
ENSMUSG00000062124	0.852297017	0.834916941	0.893868794	0.953481829	1.039965522	1.087721129
ENSMUSG00000044863	1.165894549	1.081506744	0.844829285	0.933754466	0.742322658	0.744744025
ENSMUSG00000074678	0.965390188	0.978110721	0.776664766	0.913172318	0.91723419	0.933444002
ENSMUSG00000019188	1.032959845	1.038805097	0.995919037	1.024226905	1.013850008	1.020543629
ENSMUSG00000042745	1.005913932	0.939483276	1.013973723	0.937326694	0.936954235	0.89548785
ENSMUSG00000007659	1.328080901	1.080942309	0.938410197	0.921186887	0.904007242	0.87186629
ENSMUSG00000007659	1.020925032	1.024454338	0.974548554	1.004721784	0.974274338	0.990438675
ENSMUSG00000027469	0.984461379	0.950847633	0.932297279	0.957107143	0.982814845	0.976405418
ENSMUSG00000027469	1.240884128	0.901155441	0.760312806	0.953653768	0.719380825	0.971968916
ENSMUSG00000027470	1.156880738	1.219332975	1.044586857	1.018269255	1.062901187	0.980169579
ENSMUSG00000027470	0.930487912	0.845045351	0.829473605	0.871753298	1.077102945	1.025768144
ENSMUSG00000074676	0.990201171	0.955205441	0.975556041	0.926214313	0.868861735	0.895441659
ENSMUSG00000074673	0.997823683	1.026731572	0.905844662	0.961406012	0.919878266	0.904727736
ENSMUSG00000074673	0.839523327	0.980614772	0.898846088	0.815330864	0.973795458	0.806562687
ENSMUSG00000027472	0.986627214	1.123007888	0.710741331	0.972733578	0.871756426	0.989750893
ENSMUSG00000027472	1.030778711	1.02118614	1.024861777	0.994374364	1.013030896	0.992342904
ENSMUSG00000042631	1.080316421	0.985151012	0.965644991	0.951287456	0.920678427	0.918391018
ENSMUSG00000042631	0.863012252	0.744831452	0.749178073	0.641420901	0.713046074	0.528252322
ENSMUSG00000027474	0.873768945	0.717633849	0.744998774	0.776427837	0.946628707	0.895285198
ENSMUSG00000003283	0.985746816	0.982944494	0.941745537	0.957402011	0.983625651	0.981923887
ENSMUSG00000003283	1.038376136	1.178474375	0.995128631	1.085795825	0.869814225	0.914348378
ENSMUSG00000068040	0.963826486	1.011589168	0.98061792	1.004140363	0.996953865	0.989568332
ENSMUSG00000074671	1.078685347	1.004595796	0.986067281	0.97596214	0.943808195	0.951407699
ENSMUSG00000051413	1.089795822	1.02069425	1.044652867	1.003637538	0.999326942	0.960041845
ENSMUSG00000027475	1.019447316	1.002326629	0.980082793	0.992696576	0.992973447	0.975364362
ENSMUSG00000027475	0.613453506	1.014385241	0.827729693	0.936286298	0.851716401	0.864748654
ENSMUSG00000027475	0.758477994	1.287241226	0.887782558	0.916482791	1.03599633	0.92264323
ENSMUSG00000073236	1.016258759	1.009063661	0.981932137	0.999970188	1.013233693	1.011157928
ENSMUSG00000061411	1.230345603	1.223681656	1.271924829	1.094902889	1.006485188	0.920829002
ENSMUSG00000061411	1.080323237	1.042148489	1.125285062	1.119846915	1.021072849	1.103006608
ENSMUSG00000061411	1.067586877	1.098830495	1.081749516	1.059904892	1.027605055	1.036672843
ENSMUSG00000056941	1.033393525	1.067236732	1.049535093	0.98979483	1.019332297	0.959909306
ENSMUSG00000079000	1.135093484	1.162119055	1.113685667	1.052374375	1.017277196	0.989323509
ENSMUSG00000027478	0.937650247	1.013890403	0.975858556	1.048179772	1.031487071	1.05083801
ENSMUSG00000027479	1.041402264	0.989603792	1.020423537	1.013048344	1.024978195	1.024127541
ENSMUSG00000044083	1.165240136	1.186158505	0.871844304	0.903289721	0.952581965	0.863020446
ENSMUSG00000044083	0.663070145	1.151055648	0.779435034	0.899829918	0.944731768	0.920896682
ENSMUSG00000027480	0.939965156	0.936362457	0.996997551	0.936692459	1.079890014	1.015303037
ENSMUSG00000027480	0.761869419	1.206122493	1.068490251	0.869383608	1.039759821	0.761347341
ENSMUSG00000027481	0.778310155	1.217983902	0.974369345	0.929793301	1.062817279	0.905377836
ENSMUSG00000068009	1.053579859	1.084196975	1.143238148	0.973094707	1.036276161	0.963060436
ENSMUSG00000068009	0.789108611	0.899491443	0.951207103	0.907895165	0.983198938	0.924538334
ENSMUSG00000068009	1.155218916	0.962532026	1.0320276	0.926683988	1.171016437	0.985947534
ENSMUSG00000068008	0.919656331	0.979557486	0.968872538	0.995725286	0.963335421	1.000729978
ENSMUSG00000068008	0.992208127	0.941790477	0.967607578	0.859011346	1.086654265	0.965237168
ENSMUSG00000074665	0.954763564	0.896692188	1.043661807	0.991476604	1.030996996	1.063600003
ENSMUSG00000074665	1.028975342	1.206810036	1.121084179	1.157516091	1.036173914	1.077245527
ENSMUSG00000074665	1.0736637	0.830276543	0.919075867	0.856898162	0.94254203	0.854213001
ENSMUSG00000042459	0.885437284	0.988451742	0.894839754	0.923788959	0.979044738	0.934072639
ENSMUSG00000027482	0.956807253	0.956712074	1.15808548	0.904429519	1.029914833	0.862215045
ENSMUSG00000027485	0.659628208	0.949264391	0.95317605	0.956541828	0.999025666	0.984432219
ENSMUSG00000027485	0.912520855	0.892607017	0.960102211	0.929053499	0.955641788	0.915555066
ENSMUSG00000027485	1.08789966	0.958185382	0.923552031	0.992558973	0.916969778	0.92803866
ENSMUSG00000038572	0.812193187	0.956867487	1.083742834	0.838198186	1.014841652	0.874169366
ENSMUSG00000027487	0.928336318	0.894808522	1.073664458	0.794970033	1.190956369	0.930053195
ENSMUSG00000027487	0.793103173	1.027111657	0.873410088	0.989135512	1.021157643	1.061063215
ENSMUSG00000027487	1.025368761	1.045441502	1.00416984	1.033139146	0.952626425	0.975460962
ENSMUSG00000027488	0.802827403	0.880759889	0.879292854	0.802810845	1.11282707	1.006467854
ENSMUSG00000038533	1.041072572	0.999120976	1.041636528	1.012348737	1.039072587	1.026237054
ENSMUSG00000027489	0.818393805	0.982491987	0.612836808	0.817531134	0.817531011	0.839003032
ENSMUSG00000038523	0.737814708	0.818086459	1.127456199	1.039463754	0.900843543	0.924314816
ENSMUSG00000027489	0.852533413	0.776258972	1.218515798	0.949455987	0.916247343	0.950446076
ENSMUSG00000027490	1.036236817	1.04138949	1.033515742	1.030637521	1.013809369	1.024064614
ENSMUSG00000000876	0.982502928	0.975438649	0.968147616	0.996057288	0.987608357	1.007428443
ENSMUSG00000097602	1.054144249	1.007802551	1.016601583	0.989683807	1.002501497	0.999504748
ENSMUSG00000059842	1.101995142	1.045055187	0.982447242	1.062752444	0.80617912	0.88259035
ENSMUSG00000038467	1.025792931	1.012799198	1.01860526	1.026634604	1.049743404	1.046463503
ENSMUSG00000027593	1.073047819	0.990005604	1.006718354	0.998457321	1.002398388	1.000846051
ENSMUSG00000074656	1.006633628	0.996875916	1.012974503	0.992080225	1.022081132	0.992446644
ENSMUSG00000027596	1.171551259	1.028377926	0.945184578	0.914680006	0.859189525	0.82745617
ENSMUSG00000027596	0.982268225	1.016158599	0.985756053	0.976042567	0.97884492	0.948211124
ENSMUSG00000027597	0.995387136	0.995101063	1.029653252	1.017275891	1.002285192	1.018466191
ENSMUSG00000027598	1.014134484	1.000445967	0.995099158	1.043891391	1.030847888	1.056280361
ENSMUSG00000047459	1.015037105	1.023541824	1.017130002	1.002693191	1.004800563	0.991763273
ENSMUSG00000027602	1.153958047	1.152631334	1.056670157	0.925752847	0.898712172	0.770976609
ENSMUSG00000038375	0.996243481	0.991970358	1.003424116	1.011547276	0.999737464	1.002592305
ENSMUSG00000038375	1.05503203	0.982389944	0.9384304	1.01498353	0.906041624	0.961853868
ENSMUSG00000038369	1.134996853	1.097710771	1.071527524	1.042172714	0.946827085	0.955664276
ENSMUSG00000027603	0.902917585	0.865345649	0.805752797	0.756081058	0.748865641	0.677872578
ENSMUSG00000027603	1.205806416	0.933855493	0.777031258	0.889742288	0.869491614	0.92471017
ENSMUSG00000027605	1.053479377	0.99189718	0.993818093	0.989573008	1.005071982	0.991911854
ENSMUSG00000086529	0.753864603	0.834212876	0.786769579	0.911713467	0.860409808	0.9917996
ENSMUSG00000027605	0.794888354	0.868129504	1.026838095	0.861466114	0.809748279	0.863798203
ENSMUSG00000027610	0.820522276	0.790366457	0.935094663	0.794077045	1.100348181	0.901924901
ENSMUSG00000027610	1.009343838	0.784836765	1.065041194	0.851097821	1.000010134	0.919487104
ENSMUSG00000085317	1.007735125	1.016310357	0.992006183	0.971687508	0.99318933	0.964943272
ENSMUSG00000074652	0.969780357	0.837640602	0.71088581	0.817147889	0.946279651	0.963794472
ENSMUSG00000074652	1.236119054	0.958768	0.957503233	0.939990872	0.868765981	0.85547065
ENSMUSG00000074652	0.902390935	1.456604041	0.806766337	1.052006878	1.054847357	1.025920598
ENSMUSG00000074652	0.960518857	1.054038135	0.841506099	0.893885505	0.852620978	0.854342568
ENSMUSG00000038324	0.752262222	0.801161033	0.856355726	0.833322635	0.76275716	0.765572078
ENSMUSG00000038324	1.00030002	1.163090452	0.91910062	1.138804824	0.769555786	0.91007361
ENSMUSG00000038324	1.057276826	1.000405386	0.998942233	1.008997858	1.007084374	1.008928266
ENSMUSG00000038312	1.147735025	0.924083223	1.034647185	0.880139984	0.831469046	0.823898006
ENSMUSG00000038312	1.024352051	0.888742675	1.124454806	0.865824618	1.045274802	0.872463664
ENSMUSG00000038312	0.950179597	1.021652429	0.98941865	1.027885616	1.041856705	1.037981917
ENSMUSG00000027612	1.199788043	1.092416341	1.11466989	0.867739071	1.200418882	0.914907777
ENSMUSG00000027612	1.264372047	0.785473716	0.878776428	0.817833694	0.615101168	0.691056734
ENSMUSG00000027612	0.989116223	0.788378151	0.761754673	0.804778022	0.650632233	0.681401417
ENSMUSG00000074649	0.973945257	0.997712127	1.025480073	1.007628302	1.024069797	1.013621037
ENSMUSG00000027613	1.059805169	1.025763612	1.015081978	1.013564833	1.019527372	1.012028908
ENSMUSG00000005882	1.1308125	1.384840754	1.125280234	1.147643018	1.002327697	0.989656865
ENSMUSG00000005882	0.984293217	0.989517907	0.974285665	0.97305538	0.966132027	0.959204171
ENSMUSG00000038241	1.007296331	1.032871206	1.007885616	1.031777912	0.998066621	1.009671987
ENSMUSG00000074646	1.398110709	1.072671823	1.099690296	1.112570976	0.981766956	1.101295429
ENSMUSG00000074646	1.008933413	1.008589841	0.985221707	0.998374442	1.012406268	1.002961254
ENSMUSG00000005881	0.938839941	1.275590645	1.147731358	1.110490109	0.936820204	0.986906028
ENSMUSG00000005881	0.725774313	0.836709859	0.894864161	0.77274933	0.881641479	0.785862743
ENSMUSG00000005881	1.005093951	0.96219141	1.090981973	0.866897821	1.167953738	0.910346757
ENSMUSG00000013338	0.949577363	0.983833972	1.175447476	0.934718921	1.009115137	0.977666929
ENSMUSG00000013338	1.037833929	1.187704802	1.110877022	1.186782644	0.906870262	1.038830809
ENSMUSG00000013338	0.987201776	1.125585654	0.906139994	0.963612205	0.964091275	0.883823864
ENSMUSG00000013338	0.936998821	1.200492586	1.149870787	0.947771138	0.892182187	0.75622499
ENSMUSG00000013338	0.980424429	0.828828526	0.921946154	0.88209622	1.051068741	0.992463246
ENSMUSG00000013338	0.908131255	0.889471455	1.06204067	0.93395102	0.93877901	0.987987206
ENSMUSG00000013338	0.82247056	0.88057609	1.13667301	0.807961106	1.024771587	0.816394976
ENSMUSG00000038180	1.020460896	1.039547931	1.037383069	0.997755985	1.001637824	0.96678754
ENSMUSG00000074643	1.039691536	1.053260635	1.026610476	1.028355611	1.016995859	1.028065083
ENSMUSG00000027618	0.978634967	0.984380083	0.996878601	0.975525436	0.970694261	0.958716579
ENSMUSG00000027620	0.996848298	0.975259354	0.972592165	0.97817604	0.98276515	0.976548522
ENSMUSG00000038116	1.077523518	1.004452311	1.015346449	0.985548234	1.009817815	0.987092349
ENSMUSG00000046229	0.979790414	1.013364208	1.007889266	1.010079357	0.979520831	0.992509504
ENSMUSG00000038085	0.979512117	0.74790279	1.09109861	0.966227383	0.947387121	0.989751931
ENSMUSG00000027624	0.953692087	1.006623184	0.988217494	0.967541652	1.071610816	1.02589806
ENSMUSG00000027624	1.018958958	0.891965222	1.008460851	0.948812416	0.954317921	0.948804884
ENSMUSG00000027628	1.008491573	0.994198621	1.012594854	0.988731148	0.960100656	0.947528789
ENSMUSG00000061689	0.843508478	0.983593346	0.968840827	1.019975094	0.974345161	1.005327974
ENSMUSG00000061689	1.035997347	1.0363969	1.049821971	1.020506126	1.034379637	1.017837864
ENSMUSG00000087179	1.060027221	1.001132632	1.013991153	1.008625162	1.051504569	1.049312461
ENSMUSG00000062175	1.0957819	1.18759514	0.992022796	0.9263879	0.820679	0.741196731
ENSMUSG00000085741	1.026258458	1.031034395	1.009175778	1.007342197	1.009154213	1.000307323
ENSMUSG00000027636	1.070093642	1.046266742	1.040946961	1.053938672	1.026416847	1.047341106
ENSMUSG00000027634	1.017117458	1.011950556	0.99609006	1.02944243	1.012660581	1.035546471
